,﻿Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
758,197901AAMAP67,509180.0,717000.0,,,1,3,1,1,10/01/1979,4,12:00,16,9999,5,0,9,30,0,-1,-1,0,-1,-1,1,2,1,-1,0,-1,-1,
759,197901AAMBC12,284070.0,972000.0,,,1,3,2,2,10/01/1979,4,12:05,1,9999,3,4,1,30,1,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
760,197901AAMCD76,392880.0,146000.0,,,1,3,2,1,10/01/1979,4,12:10,17,9999,3,13,3,50,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
761,197901AAMDE49,145070.0,129000.0,,,1,3,2,1,10/01/1979,4,12:15,24,9999,3,313,9,30,6,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
762,197901AAMDP96,377560.0,846000.0,,,1,3,2,2,10/01/1979,4,12:15,19,9999,5,0,9,30,8,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
763,197901AAMGE52,106670.0,322000.0,,,1,3,2,1,10/01/1979,4,12:30,25,9999,3,244,9,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
764,197901AAMGQ86,222880.0,446000.0,,,1,3,2,1,10/01/1979,4,12:30,28,9999,5,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
765,197901AAMID06,273470.0,126000.0,,,1,1,1,1,10/01/1979,4,12:40,10,9999,3,24,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
766,197901AAMJC73,352970.0,263000.0,,,1,3,2,1,10/01/1979,4,12:45,7,9999,3,2216,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
767,197901AANAF91,101660.0,101000.0,,,1,3,1,1,10/01/1979,4,13:00,510,9999,3,3,3,70,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
768,197901AANCC72,382370.0,182000.0,,,1,3,2,1,10/01/1979,4,13:10,7,9999,3,21,9,30,6,2,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
769,197901AANEP41,444880.0,791000.0,,,1,2,1,1,10/01/1979,4,13:20,14,9999,5,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
770,197901AANGF54,359400.0,144000.0,,,1,2,3,1,10/01/1979,4,13:30,430,9999,3,121,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
771,197901AANJK04,319460.0,814000.0,,,1,3,2,1,10/01/1979,4,13:45,20,9999,4,266,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
772,197901AAOED76,390980.0,486000.0,,,1,3,1,1,10/01/1979,4,14:20,17,9999,3,11,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
773,197901AAOEF26,333890.0,236000.0,,,1,3,2,2,10/01/1979,4,14:20,32,9999,3,406,3,50,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
774,197901AAOGC30,307480.0,590000.0,,,1,3,1,1,10/01/1979,4,14:30,3,9999,3,503,-1,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
775,197901AAOGV28,241080.0,88000.0,,,1,3,2,1,10/01/1979,4,14:30,12,9999,6,0,9,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
776,197901AAOJC11,283470.0,981000.0,,,1,3,1,1,10/01/1979,4,14:45,1,9999,3,4,9,30,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
777,197901AAPAD56,515380.0,746000.0,,,1,3,2,1,10/01/1979,4,15:00,15,9999,3,124,6,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
778,197901AAPCC16,279980.0,176000.0,,,1,2,4,3,10/01/1979,4,15:10,1,9999,3,41,-1,30,6,2,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
779,197901AAPCD69,501680.0,309000.0,,,1,3,2,1,10/01/1979,4,15:10,16,9999,3,13,3,40,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
780,197901AAPDF89,210260.0,89000.0,,,1,3,2,1,10/01/1979,4,15:15,38,9999,3,24,1,30,1,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
781,197901AAPFG09,100970.0,9000.0,,,1,3,2,1,10/01/1979,4,15:25,40,9999,3,308,1,30,1,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
782,197901AAPGE41,159870.0,111000.0,,,1,2,3,2,10/01/1979,4,15:30,24,9999,3,313,9,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
783,197901AAPHC96,302070.0,216000.0,,,1,3,3,2,10/01/1979,4,15:35,9,9999,3,23,3,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
784,197901AAPJE58,130770.0,458000.0,,,1,3,2,1,10/01/1979,4,15:45,25,9999,3,4127,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
785,197901AAPJF20,352590.0,630000.0,,,1,2,1,1,10/01/1979,4,15:45,32,9999,3,1010,6,30,0,-1,-1,0,-1,-1,1,2,2,-1,0,-1,-1,
786,197901AAPJJ07,231070.0,587000.0,,,1,3,3,2,10/01/1979,4,15:45,10,9999,4,306,9,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
787,197901AAPKD82,448570.0,622000.0,,,1,3,1,1,10/01/1979,4,15:50,18,9999,3,207,9,30,0,-1,-1,0,-1,-1,1,2,2,-1,0,-1,-1,
788,197901AAPLE11,259960.0,401000.0,,,1,3,1,1,10/01/1979,4,15:55,21,9999,3,232,9,30,6,2,-1,-1,0,5,1,3,2,-1,0,-1,-1,
789,197901AAQAV49,442980.0,569000.0,,,1,3,2,2,10/01/1979,4,16:00,14,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
790,197901AAQAW96,144780.0,786000.0,,,1,3,2,1,10/01/1979,4,16:00,29,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
791,197901AAQDD04,235070.0,524000.0,,,1,3,1,1,10/01/1979,4,16:15,10,9999,3,205,9,30,0,-1,-1,0,-1,-1,1,2,2,-1,0,-1,-1,
792,197901AAQFC92,320670.0,592000.0,,,1,3,1,1,10/01/1979,4,16:25,9,9999,3,2217,6,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
793,197901AAQGC48,326880.0,268000.0,,,1,3,2,1,10/01/1979,4,16:30,4,9999,3,501,6,30,3,2,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
794,197901AAQGC49,335580.0,509000.0,,,1,3,1,1,10/01/1979,4,16:30,4,9999,3,10,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
795,197901AAQGD85,453170.0,205000.0,,,1,3,2,1,10/01/1979,4,16:30,18,9999,3,211,6,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
796,197901AAQHE50,103570.0,260000.0,,,1,3,2,1,10/01/1979,4,16:35,25,9999,3,244,6,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
797,197901AAQHE74,157970.0,964000.0,,,1,3,1,1,10/01/1979,4,16:35,27,9999,3,3002,9,30,3,4,-1,-1,0,1,4,2,2,-1,0,-1,-1,
798,197901AAQJD37,382580.0,627000.0,,,1,3,1,1,10/01/1979,4,16:45,13,9999,3,106,9,30,6,2,-1,-1,0,5,4,2,2,-1,0,-1,-1,
799,197901AAQJE73,114080.0,293000.0,,,1,1,1,2,10/01/1979,4,16:45,27,9999,3,312,9,40,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
800,197901AAQJF10,338890.0,140000.0,,,1,3,1,1,10/01/1979,4,16:45,31,9999,3,1010,6,30,3,2,-1,-1,0,5,4,2,2,-1,0,-1,-1,
801,197901AARAC47,335880.0,587000.0,,,1,3,1,1,10/01/1979,4,17:00,4,9999,3,10,-1,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
802,197901AARAC71,380970.0,171000.0,,,1,3,2,1,10/01/1979,4,17:00,7,9999,3,2218,3,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
803,197901AARBE08,311660.0,408000.0,,,1,3,1,2,10/01/1979,4,17:05,20,9999,3,23,9,30,3,4,-1,-1,0,1,4,8,2,-1,0,-1,-1,
804,197901AARBE40,218070.0,640000.0,,,1,2,2,2,10/01/1979,4,17:05,24,9999,3,3003,9,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
805,197901AARDE43,197770.0,573000.0,,,1,3,2,1,10/01/1979,4,17:15,24,9999,3,205,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
806,197901AARFF08,289390.0,178000.0,,,1,3,2,1,10/01/1979,4,17:25,30,9999,3,406,9,60,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
807,197901AARIE84,179280.0,894000.0,,,1,3,2,1,10/01/1979,4,17:40,28,9999,3,4006,9,30,3,4,-1,-1,-1,-1,4,3,2,-1,0,-1,-1,
808,197901AARJW01,318760.0,621000.0,,,1,3,2,1,10/01/1979,4,17:45,20,9999,6,0,9,30,8,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
809,197901AARKP24,266470.0,844000.0,,,1,2,1,1,10/01/1979,4,17:50,12,9999,5,0,9,30,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
810,197901AARKU19,282870.0,989000.0,,,1,2,2,3,10/01/1979,4,17:50,1,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
811,197901AARLC87,332570.0,927000.0,,,1,3,2,1,10/01/1979,4,17:55,8,9999,3,100,9,30,9,2,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
812,197901AARLD27,269170.0,847000.0,,,1,2,1,1,10/01/1979,4,17:55,12,9999,3,308,9,30,3,4,-1,-1,0,1,4,2,2,-1,0,-1,-1,
813,197901AARLE26,220060.0,976000.0,,,1,3,2,1,10/01/1979,4,17:55,22,9999,3,238,6,30,6,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
814,197901AASAC39,306180.0,649000.0,,,1,3,1,1,10/01/1979,4,18:00,3,9999,3,103,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
815,197901AASAC47,349880.0,577000.0,,,1,3,1,1,10/01/1979,4,18:00,4,9999,3,107,9,30,3,4,-1,-1,0,1,4,8,2,-1,0,-1,-1,
816,197901AASAP50,548290.0,20000.0,,,1,3,1,1,10/01/1979,4,18:00,15,9999,5,0,1,30,1,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
817,197901AASDO94,307470.0,144000.0,,,1,3,2,1,10/01/1979,4,18:15,9,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
818,197901AASEJ97,414060.0,857000.0,,,1,3,2,1,10/01/1979,4,18:20,19,9999,4,265,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
819,197901AASEP27,244580.0,227000.0,,,1,3,1,1,10/01/1979,4,18:20,12,9999,5,0,9,30,3,4,-1,-1,0,1,4,2,2,-1,0,-1,-1,
820,197901AASFF33,263600.0,43000.0,,,1,3,3,3,10/01/1979,4,18:25,33,9999,3,111,6,30,6,4,-1,-1,-1,-1,4,3,2,-1,0,-1,-1,
821,197901AASGC60,413070.0,440000.0,,,1,3,2,1,10/01/1979,4,18:30,6,9999,3,205,3,40,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
822,197901AASGO42,337280.0,602000.0,,,1,3,3,2,10/01/1979,4,18:30,4,9999,5,0,-1,30,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
823,197901AASGQ33,187960.0,723000.0,,,1,3,2,1,10/01/1979,4,18:30,23,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
824,197901AASGV10,228980.0,90000.0,,,1,3,1,1,10/01/1979,4,18:30,11,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
825,197901AASGW01,324460.0,551000.0,,,1,3,1,1,10/01/1979,4,18:30,20,9999,6,0,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
826,197901AASIC22,252380.0,752000.0,,,1,3,2,1,10/01/1979,4,18:40,2,9999,3,41,3,30,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
827,197901AASIF00,270980.0,980000.0,,,1,3,2,1,10/01/1979,4,18:40,30,9999,3,1000,9,30,3,4,-1,-1,-1,-1,4,3,2,-1,0,-1,-1,
828,197901AASIQ49,131770.0,9000.0,,,1,3,2,1,10/01/1979,4,18:40,24,9999,5,0,6,30,6,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
829,197901AASJE72,179580.0,82000.0,,,1,3,1,1,10/01/1979,4,18:45,27,9999,3,4020,6,30,3,2,-1,-1,-1,-1,4,3,2,-1,0,-1,-1,
830,197901AASKC25,242680.0,515000.0,,,1,3,2,2,10/01/1979,4,18:50,2,9999,3,5,6,30,0,-1,-1,0,-1,-1,4,2,2,-1,2,-1,-1,
831,197901AATAI16,294770.0,896000.0,,,1,3,2,1,10/01/1979,4,19:00,1,9999,4,324,6,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
832,197901AATAU12,273280.0,192000.0,,,1,3,2,1,10/01/1979,4,19:00,1,9999,6,0,9,30,6,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
833,197901AATBO26,254980.0,526000.0,,,1,3,2,1,10/01/1979,4,19:05,2,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,3,2,-1,0,-1,-1,
834,197901AATCI51,371580.0,81000.0,,,1,3,1,1,10/01/1979,4,19:10,5,9999,4,123,6,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
835,197901AATCJ15,226570.0,875000.0,,,1,3,2,1,10/01/1979,4,19:10,11,9999,4,408,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
836,197901AATCK62,99480.0,622000.0,,,1,2,3,1,10/01/1979,4,19:10,26,9999,4,455,9,30,3,4,-1,-1,-1,-1,4,3,3,-1,0,-1,-1,
837,197901AATDC10,280080.0,60000.0,,,1,3,2,1,10/01/1979,4,19:15,1,9999,3,4202,3,40,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
838,197901AATDC69,452970.0,859000.0,,,1,3,1,1,10/01/1979,4,19:15,6,9999,3,206,6,30,3,4,-1,-1,0,1,4,2,2,-1,0,-1,-1,
839,197901AATDD10,230480.0,150000.0,,,1,2,2,1,10/01/1979,4,19:15,11,9999,3,219,9,30,3,2,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
840,197901AATEJ20,242780.0,140000.0,,,1,2,3,1,10/01/1979,4,19:20,12,9999,4,450,9,30,0,-1,-1,0,-1,-1,4,3,2,-1,0,-1,-1,
841,197901AATFD47,443690.0,177000.0,,,1,3,2,3,10/01/1979,4,19:25,14,9999,3,123,6,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
842,197901AATGD97,403760.0,957000.0,,,1,3,1,1,10/01/1979,4,19:30,19,9999,3,2212,-1,30,3,4,-1,-1,0,4,4,3,3,-1,0,-1,-1,
843,197901AATGI57,354280.0,287000.0,,,1,3,2,1,10/01/1979,4,19:30,5,9999,4,119,9,30,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
844,197901AATGU93,307770.0,283000.0,,,1,3,2,2,10/01/1979,4,19:30,9,9999,6,0,9,30,6,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
845,197901AATGW62,110280.0,212000.0,,,1,3,2,1,10/01/1979,4,19:30,26,9999,6,0,9,30,6,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
846,197901AATHE70,122380.0,50000.0,,,1,3,2,1,10/01/1979,4,19:35,27,9999,3,4020,9,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
847,197901AATKC95,290170.0,465000.0,,,1,3,2,1,10/01/1979,4,19:50,9,9999,3,24,6,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
848,197901AATLL28,328890.0,478000.0,,,1,3,2,1,10/01/1979,4,19:55,32,9999,4,154,6,30,6,4,-1,-1,-1,-1,4,3,2,-1,0,-1,-1,
849,197901AAUAD28,252970.0,898000.0,,,1,3,1,1,10/01/1979,4,20:00,12,9999,3,3220,9,30,9,4,-1,-1,0,1,4,8,1,-1,0,-1,-1,
850,197901AAUAE44,160270.0,374000.0,,,1,3,2,1,10/01/1979,4,20:00,24,9999,3,310,6,30,3,3,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
851,197901AAUDC63,385370.0,673000.0,,,1,3,1,1,10/01/1979,4,20:15,6,9999,3,2,6,30,0,-1,-1,0,0,4,4,8,2,-1,0,-1,-1,
852,197901AAUDI81,322070.0,391000.0,,,1,3,2,1,10/01/1979,4,20:15,8,9999,4,255,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
853,197901AAUFE77,206680.0,147000.0,,,1,3,2,1,10/01/1979,4,20:25,27,9999,3,40,3,40,6,2,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
854,197901AAUGC63,385370.0,673000.0,,,1,3,1,1,10/01/1979,4,20:30,6,9999,3,2,9,30,0,-1,-1,0,0,4,4,2,2,-1,0,-1,-1,
855,197901AAUID65,490780.0,455000.0,,,1,3,1,1,10/01/1979,4,20:40,16,9999,3,1112,6,30,7,2,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
856,197901AAUJD83,462570.0,253000.0,,,1,3,2,1,10/01/1979,4,20:45,18,9999,3,222,9,30,6,2,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
857,197901AAUL251,182870.0,831000.0,,,1,3,1,1,10/01/1979,4,20:55,25,9999,1,4,3,50,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
858,197901AAVAC13,293880.0,53000.0,,,1,3,2,1,10/01/1979,4,21:00,1,9999,3,4,-1,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
859,197901AAVCE77,204280.0,137000.0,,,1,3,2,1,10/01/1979,4,21:10,27,9999,3,4000,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
860,197901AAVIJ06,285470.0,146000.0,,,1,3,2,1,10/01/1979,4,21:40,10,9999,4,241,9,30,7,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
861,197901AAWCD85,478270.0,55000.0,,,1,2,1,1,10/01/1979,4,22:10,18,9999,3,20,6,50,0,-1,-1,0,-1,-1,4,3,2,-1,0,-1,-1,
862,197901AAWDC96,300070.0,166000.0,,,1,3,1,1,10/01/1979,4,22:15,9,9999,3,214,9,30,7,2,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
863,197901AAWFF39,179190.0,569000.0,,,1,3,2,2,10/01/1979,4,22:25,33,9999,3,5,9,30,8,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
864,197901AAWGD75,429580.0,215000.0,,,1,3,2,1,10/01/1979,4,22:30,17,9999,3,13,3,40,6,2,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
865,197901AAWHP28,275170.0,858000.0,,,1,3,1,1,10/01/1979,4,22:35,12,9999,5,0,6,30,6,3,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
866,197901AAXDU17,297880.0,17000.0,,,1,2,2,2,10/01/1979,4,23:15,1,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
867,197901AAXGD04,239870.0,514000.0,,,1,2,1,1,10/01/1979,4,23:30,10,9999,3,219,6,30,6,2,-1,-1,0,5,4,2,2,-1,0,-1,-1,
868,197901AAXGL93,149660.0,703000.0,,,1,3,2,1,10/01/1979,4,23:30,510,9999,4,364,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
869,197901AAXHD83,503570.0,493000.0,,,1,3,2,1,10/01/1979,4,23:35,18,9999,3,207,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
870,197901AAXKC52,345080.0,172000.0,,,1,3,1,1,10/01/1979,4,23:50,5,9999,3,11,9,30,6,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
871,197901ABBJE26,279460.0,886000.0,,,1,3,2,1,11/01/1979,5,01:45,22,9999,3,236,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
872,197901ABCHV43,431680.0,643000.0,,,1,3,3,2,11/01/1979,5,02:35,14,9999,6,0,6,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
873,197901ABEKF37,219390.0,867000.0,,,1,3,1,2,11/01/1979,5,04:50,33,9999,3,1,3,70,0,-1,-1,0,-1,-1,6,8,3,-1,0,-1,-1,
874,197901ABGKE88,231380.0,468000.0,,,1,3,1,1,11/01/1979,5,06:50,28,9999,3,407,6,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
875,197901ABGKQ72,160380.0,412000.0,,,1,3,3,1,11/01/1979,5,06:50,27,9999,5,0,9,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
876,197901ABGKV41,415780.0,921000.0,,,1,3,1,1,11/01/1979,5,06:50,14,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
877,197901ABHCE29,253970.0,259000.0,,,1,2,1,1,11/01/1979,5,07:10,22,9999,3,218,6,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
878,197901ABHDV31,362880.0,831000.0,,,1,3,2,1,11/01/1979,5,07:15,13,9999,6,0,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
879,197901ABHHK66,85180.0,66000.0,,,1,2,2,1,11/01/1979,5,07:35,26,9999,4,464,9,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
880,197901ABHHP50,490490.0,90000.0,,,1,3,1,1,11/01/1979,5,07:35,15,9999,5,0,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
881,197901ABHHX97,131850.0,827000.0,,,1,3,1,1,11/01/1979,5,07:35,510,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
882,197901ABHIE58,104170.0,798000.0,,,1,3,2,1,11/01/1979,5,07:40,25,9999,3,312,3,40,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
883,197901ABHJX15,334280.0,795000.0,,,1,3,2,1,11/01/1979,5,07:45,31,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
884,197901ABIAD68,476680.0,688000.0,,,1,3,1,1,11/01/1979,5,08:00,16,9999,3,1083,9,30,6,4,-1,-1,-1,-1,1,8,3,-1,0,-1,-1,
885,197901ABIBF96,152960.0,546000.0,,,1,3,3,3,11/01/1979,5,08:05,510,9999,3,309,6,40,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
886,197901ABIDE83,249780.0,403000.0,,,1,3,1,1,11/01/1979,5,08:15,28,9999,3,4003,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
887,197901ABIFK17,300260.0,397000.0,,,1,3,2,1,11/01/1979,5,08:25,21,9999,4,271,9,30,3,4,-1,-1,-1,-1,1,2,1,-1,0,-1,-1,
888,197901ABIGD34,371380.0,734000.0,,,1,3,2,1,11/01/1979,5,08:30,13,9999,3,1006,9,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
889,197901ABIGD77,392280.0,107000.0,,,1,3,1,1,11/01/1979,5,08:30,17,9999,3,1011,6,30,6,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
890,197901ABIGE94,193290.0,144000.0,,,1,3,2,2,11/01/1979,5,08:30,29,9999,3,5,3,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
891,197901ABIGL65,389400.0,325000.0,,,1,3,4,1,11/01/1979,5,08:30,456,9999,4,194,6,70,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
892,197901ABIHR04,221590.0,574000.0,,,1,3,4,2,11/01/1979,5,08:35,30,9999,5,0,9,30,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
893,197901ABIHW26,258460.0,816000.0,,,1,3,2,1,11/01/1979,5,08:35,22,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,2,3,-1,0,-1,-1,
894,197901ABIIV90,463660.0,790000.0,,,1,3,2,1,11/01/1979,5,08:40,19,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,3,-1,0,-1,-1,
895,197901ABIJC94,317870.0,864000.0,,,1,3,2,1,11/01/1979,5,08:45,9,9999,3,3,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
896,197901ABIJC96,312470.0,836000.0,,,1,3,2,1,11/01/1979,5,08:45,9,9999,3,23,6,30,6,2,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
897,197901ABIJW78,150280.0,468000.0,,,1,3,3,1,11/01/1979,5,08:45,27,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
898,197901ABIKI15,261180.0,355000.0,,,1,3,2,4,11/01/1979,5,08:50,1,9999,4,507,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
899,197901ABIKJ56,509190.0,236000.0,,,1,3,2,1,11/01/1979,5,08:50,15,9999,4,175,9,30,3,4,-1,-1,-1,-1,1,8,3,-1,0,-1,-1,
900,197901ABJAK27,222260.0,817000.0,,,1,3,2,1,11/01/1979,5,09:00,22,9999,4,282,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
901,197901ABJAO89,317770.0,969000.0,,,1,3,1,1,11/01/1979,5,09:00,8,9999,5,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
902,197901ABJBC82,321970.0,952000.0,,,1,3,2,1,11/01/1979,5,09:05,8,9999,3,3,9,30,9,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
903,197901ABJCD04,275470.0,304000.0,,,1,3,2,1,11/01/1979,5,09:10,10,9999,3,214,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
904,197901ABJDQ55,124770.0,825000.0,,,1,2,2,1,11/01/1979,5,09:15,25,9999,5,0,9,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
905,197901ABJGD52,507980.0,942000.0,,,1,3,1,1,11/01/1979,5,09:30,15,9999,3,125,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
906,197901ABJID04,285670.0,584000.0,,,1,3,3,1,11/01/1979,5,09:40,10,9999,3,3216,6,30,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
907,197901ABJLD29,250680.0,39000.0,,,1,3,2,1,11/01/1979,5,09:55,12,9999,3,40,6,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
